Carbon concentration (weight%),Silicon concentration (weight%),Manganese concentration (weight%),Sulphur concentration (weight%),Phosphorus concentration (weight%),Oxygen concentration (%),Titanium concentration (%),Nitrogen concentration (%),Current (A),Voltage (V),Heat input (kJ/mm),Interpass temperature (deg C),Post weld heat treatment temperature (deg C),Post weld heat treatment time (hours),Nickel concentration (weight%),Chromium concentration (weight%),Molybdenum concentration (weight%),Vanadium concentration (weight%),Copper concentration (weight%),Aluminium concentration (%),Boron concentration (%),Niobium concentration (%),Tin concentration (%),Arsenic concentration (%),Antimony concentration (%),Yield strength (MPa),Ultimate tensile strength (MPa),Elongation (%),Reduction of Area (%),Charpy temperature (deg C),Charpy impact toughness (J),Hardness (kg/mm2),Primary ferrite in microstructure (%),Ferrite with second phase (%),Acicular ferrite (%),AC or DC,Electrode positive or negative,Type of weld,Weld ID
0.07,0.48,1.64,0.005,0.006,0.029,0.021,0.0102,170.0,21.0,1.0,200.0,0.0,0.0,0.884764788267109,-6.20626430897736,-1.689112954671282,-0.11534029275671315,-0.09306244727663546,0.024271007245535044,0.00037011547115605267,-0.008410368855336806,0.0025018428657255128,-0.001963542109678521,0.004192815437399529,542.0123716693562,534.8289017867526,28.744939354926714,86.95022524752119,-55.0,100.0,251.30270882777876,53.213986129833025,-21.725290994258383,85.70254386469148,0.0,1,4,Evans-Ti/CMn-1992-S3.6ch2
0.07,0.48,1.64,0.005,0.006,0.029,0.021,0.0102,170.0,21.0,1.0,200.0,0.0,0.0,1.1179281979807707,5.2904244774261855,1.1877454250610167,0.12514405207094406,-0.34081227210898846,0.029670709337138647,0.0007079277970854418,0.012966202642796378,-0.005175910018378898,-0.007234070940896456,-0.0036856214596088727,385.52756495383414,518.4579877624518,36.635992219240606,83.46558757847609,-10.80700311564523,63.33713178319322,197.84716842796456,17.0,8.0,75.0,0.0,1,4,Evans-Ti/CMn-1992-S3.6mic
0.075,0.29,1.75,0.006,0.005,0.0272,0.0255,0.0096,170.0,21.0,1.0,200.0,250.0,14.0,0.6559354394006564,-6.1910843879358275,-0.21098263697483519,-0.1918900575595795,0.29339982116961927,-0.0018375963561710305,-0.0005061213362903677,-0.003241356807039358,0.018042848477029992,0.019747632770717366,-0.0057094854356285005,588.0,654.0,26.4,72.0,-84.2225819818994,60.87767582912829,269.40677738280243,-8.392177849068016,14.779645329302339,79.38189865521781,0.0,1,4,Evans-Ti/CMn-1992-S4.8
0.075,0.29,1.75,0.006,0.005,0.0272,0.0255,0.0096,170.0,21.0,1.0,200.0,0.0,0.0,0.014595809420336392,-2.7430863463933726,0.1673242995242546,0.013777253510254103,0.1943549106694744,0.0016249637286796697,0.0016866315254409736,0.01329422638593177,0.014758444146302114,0.00711256101580076,-0.0001131237793986278,262.4141916128575,372.8058630239353,44.971510123458245,82.80949452843653,-80.0,28.0,215.8170269249993,33.7626613162272,-3.838489337962938,61.953263720138246,0.0,1,4,Evans-Ti/CMn-1992-S4.8ch1
0.075,0.29,1.75,0.006,0.005,0.0272,0.0255,0.0096,170.0,21.0,1.0,200.0,0.0,0.0,0.5948793392280025,-2.6425275040936507,0.4338176868559361,-0.2224208253352566,0.08651133442459544,-0.006017132235904927,0.0004780530515981373,0.0029600824009943516,-0.0012207236345803962,-0.012062716745864325,0.006270953035909313,378.4646431329878,421.5124267926572,31.302111593235406,80.33672272799896,-55.0,100.0,210.32431590181935,25.47703952012631,43.73519420463016,22.983488053068207,0.0,1,4,Evans-Ti/CMn-1992-S4.8ch2
0.075,0.29,1.75,0.006,0.005,0.0272,0.0255,0.0096,170.0,21.0,1.0,200.0,0.0,0.0,-0.3151291084259599,7.4190064410722485,0.5220733395982919,0.23827829497904213,-0.02043570394102398,-0.011307165825555292,0.0005341526287380149,0.005827112889463214,0.0019389341026081102,0.004132737875143358,0.011757524109879494,413.45966984784775,505.8473242426176,36.41376923853061,79.78869544924069,-84.3095383224787,-37.32857857223297,172.04922818908426,16.0,6.0,78.0,0.0,1,4,Evans-Ti/CMn-1992-S4.8mic
0.074,0.35,0.63,0.009,0.007,0.0472,0.0008,0.0066,170.0,21.0,1.0,200.0,250.0,14.0,0.4712542416967178,-1.6505757383437456,0.9544382989123903,0.0005,-0.4277189232571159,0.0005,0.0005,0.0005,0.014176391239072076,0.012588346500349037,0.005209540292193051,404.0,494.0,32.4,76.0,-42.42609171093243,150.87084614330976,177.04069325984878,13.601772939869662,61.660620164934464,38.2223204850294,0.0,1,0,Evans-Ti/Mn-1992-A8aw
0.074,0.35,0.63,0.009,0.007,0.0472,0.0008,0.0066,170.0,21.0,1.0,200.0,0.0,0.0,-0.48629366968519017,2.410815371100414,-0.2604295681422187,0.0005,-0.21619130794439956,0.0005,0.0005,0.0005,0.007882156127733651,0.008803030172941859,0.009091481143569835,449.8551806469841,514.3210902204379,33.18036669576021,73.27474878010523,-46.0,100.0,232.0491416999725,20.0,67.0,9.0,0.0,1,0,Evans-Ti/Mn-1992-A8awch
0.074,0.35,0.63,0.009,0.007,0.0472,0.0008,0.0066,170.0,21.0,1.0,200.0,580.0,2.0,0.15828102189572987,6.839520119406709,1.1496269289560095,0.0005,-0.10493706608386949,0.0005,0.0005,0.0005,0.008278157709653497,0.0066698393869516195,0.002713645677917817,333.0,450.0,30.4,78.9,-53.0,100.0,208.2482617371331,22.31127863971667,-5.118610588228755,93.37202906683258,0.0,1,0,Evans-Ti/Mn-1992-A8ht
0.074,0.35,0.65,0.005,0.004,0.0426,0.0036,0.0073,170.0,21.0,1.0,200.0,250.0,14.0,-0.21525949581236226,0.4446022019781858,0.5923418152564092,0.0005,0.12063029360289582,0.0005,0.0005,0.0005,-0.0003064561588798577,-0.0063922874300627736,0.005071135090440697,402.0,494.0,33.3,77.5,-99.84952808773006,186.82304769079536,152.22916646612194,36.79032585688684,12.657637110487503,40.67952212069511,0.0,1,0,Evans-Ti/Mn-1992-A36aw
0.074,0.35,0.65,0.005,0.004,0.0426,0.0036,0.0073,170.0,21.0,1.0,200.0,0.0,0.0,1.0893211995919547,-3.7151751929339203,-0.6900811213436433,0.0005,0.18539490167581077,0.0005,0.0005,0.0005,0.0014485844704193195,0.015976612480340033,-0.004979539895617923,557.7828769974016,694.9406630452819,21.58385292362599,69.1082496666711,-45.0,100.0,275.0036719280484,19.0,51.0,26.0,0.0,1,0,Evans-Ti/Mn-1992-A36awch
0.074,0.35,0.65,0.005,0.004,0.0426,0.0036,0.0073,170.0,21.0,1.0,200.0,580.0,2.0,0.8978325180611924,2.251283549057858,1.0393588097620812,0.0005,0.5800790928027815,0.0005,0.0005,0.0005,0.0023843232704841293,-0.007692301546223536,0.007144482639195182,329.0,447.0,36.4,80.5,-55.0,100.0,183.57829236837807,18.31633766993022,-26.927320640760584,109.04843193114462,0.0,1,0,Evans-Ti/Mn-1992-A36ht
0.075,0.35,0.66,0.009,0.007,0.0396,0.0096,0.0071,170.0,21.0,1.0,200.0,250.0,14.0,-0.5265552258621834,0.4384868687162238,0.8050157749024545,0.0005,0.2892611511615416,0.0005,0.0005,0.0005,-0.002686778832166961,0.003505272414457643,0.004258612208189235,396.0,492.0,30.2,78.0,-23.791566401705648,190.29869906188597,223.3760934583864,-15.008191270929201,-19.599698797762848,126.26033085122288,0.0,1,0,Evans-Ti/Mn-1992-A96aw
0.075,0.35,0.66,0.009,0.007,0.0396,0.0096,0.0071,170.0,21.0,1.0,200.0,0.0,0.0,0.2298920020251865,-0.6840239516349529,1.8746409856084303,0.0005,0.6007369614711211,0.0005,0.0005,0.0005,0.004707238539087895,0.0008801557304935672,0.015402513188525391,476.8290045441251,543.0052799555951,28.945749129197136,76.00388755011063,-40.0,100.0,188.69893101365136,14.0,46.0,35.0,0.0,1,0,Evans-Ti/Mn-1992-A96awch
0.075,0.35,0.66,0.009,0.007,0.0396,0.0096,0.0071,170.0,21.0,1.0,200.0,580.0,2.0,-0.8061308005153086,2.653051818899518,0.7430890636904934,0.0005,0.11765788470784652,0.0005,0.0005,0.0005,0.011616383494422242,0.01726967252238902,0.012746727298589866,351.0,457.0,31.6,79.8,-54.0,100.0,193.10796900601554,7.063290230115779,14.36294738232812,76.37327243542408,0.0,1,0,Evans-Ti/Mn-1992-A96ht
0.076,0.38,0.67,0.009,0.007,0.0362,0.016,0.007,170.0,21.0,1.0,200.0,250.0,14.0,-0.3341854803454558,-2.0953901068363536,0.5803895281616533,0.0005,0.23677750079751864,0.0005,0.0005,0.0005,8.52748364110539e-06,0.001477532195107161,0.018628036900818237,410.0,494.0,31.4,78.9,-28.53192106401975,103.28474737904612,186.26838457376215,19.063461801308318,46.06975117982012,26.984343784132154,0.0,1,0,Evans-Ti/Mn-1992-A160aw
0.076,0.38,0.67,0.009,0.007,0.0362,0.016,0.007,170.0,21.0,1.0,200.0,0.0,0.0,-0.1713459351812282,5.3992802630989685,0.6593611493219083,0.0005,0.08451050921267961,0.0005,0.0005,0.0005,-0.01463521258337572,-0.01683710425645462,0.00116828460964195,597.2224543220927,686.4827738655051,25.110517430347397,67.22579682759674,-36.0,100.0,225.9736790311253,19.0,44.0,35.0,0.0,1,0,Evans-Ti/Mn-1992-A160awch
0.076,0.38,0.67,0.009,0.007,0.0362,0.016,0.007,170.0,21.0,1.0,200.0,580.0,2.0,0.8413098441611425,3.227403813928086,0.3537012075141246,0.0005,-0.1665619917595545,0.0005,0.0005,0.0005,0.020800640251328606,0.00577718728990706,-0.0028290841469648404,365.0,465.0,30.4,79.8,-56.0,100.0,217.713524847505,73.68303664193591,19.52947448953675,1.069487310601101,0.0,1,0,Evans-Ti/Mn-1992-A160ht
0.078,0.44,0.71,0.006,0.008,0.0306,0.0225,0.0076,170.0,21.0,1.0,200.0,250.0,14.0,0.2582949426369779,-1.1255495699927782,0.509042085006794,0.0005,0.1619926315804454,0.0005,0.0005,0.0005,0.008783261112867449,0.016931539190484936,0.011371799822156171,440.0,523.0,31.4,77.0,-31.148506522398332,41.992899571213414,231.24994435866063,-6.178947248346558,99.38692423118455,8.164854366160522,0.0,1,0,Evans-Ti/Mn-1992-A225aw
0.078,0.44,0.71,0.006,0.008,0.0306,0.0225,0.0076,170.0,21.0,1.0,200.0,0.0,0.0,1.067111252573942,-4.040278383486905,-0.4183135106158886,0.0005,0.16117649047993998,0.0005,0.0005,0.0005,-0.0009248640842004895,0.014753170925697836,-0.003606531019168635,469.4812584835215,573.72247531128,23.549515157881725,64.10652685539951,-40.0,100.0,257.17261281160444,16.0,47.0,34.0,0.0,1,0,Evans-Ti/Mn-1992-A225awch
0.078,0.44,0.71,0.006,0.008,0.0306,0.0225,0.0076,170.0,21.0,1.0,200.0,580.0,2.0,0.6087820103872148,-0.9734845761021909,-1.1447653935450748,0.0005,-0.5137429777350977,0.0005,0.0005,0.0005,0.008103267216370912,0.010503010785870664,-0.005202105048186708,381.0,484.0,31.6,78.0,-51.0,100.0,188.9933234539883,30.05782321277837,24.00908937388059,53.06184101574231,0.0,1,0,Evans-Ti/Mn-1992-A225ht
0.077,0.3,1.0,0.008,0.007,0.0464,0.0007,0.0083,170.0,21.0,1.0,200.0,250.0,14.0,-0.1479675729274033,-0.15924428112975852,0.31135141195068017,0.0005,0.1533524312821619,0.0005,0.0005,0.0005,-0.0077955318165704186,0.0020843512197854597,0.0007691803835296745,409.0,504.0,30.6,77.0,-31.57149168159915,5.605839596794169,254.47217056141284,27.103090737425713,75.32684689052724,-14.883574304023682,0.0,1,0,Evans-Ti/Mn-1992-B7aw
0.077,0.3,1.0,0.008,0.007,0.0464,0.0007,0.0083,170.0,21.0,1.0,200.0,0.0,0.0,0.313138584554119,3.8805123154078762,0.9619282610684435,0.0005,0.49367786189190616,0.0005,0.0005,0.0005,-0.016541286791281494,-0.007335028635714624,0.009248105484422852,638.1966388019258,683.0766435127459,18.94115277735922,68.41034056694964,-56.0,100.0,264.0024828517259,12.0,72.0,10.0,0.0,1,0,Evans-Ti/Mn-1992-B7awch
0.077,0.3,1.0,0.008,0.007,0.0464,0.0007,0.0083,170.0,21.0,1.0,200.0,580.0,2.0,0.7668810164491072,1.2659342421999138,-0.45370333383416567,0.0005,-0.15275598017069836,0.0005,0.0005,0.0005,-0.001679805150689722,0.00287177549471959,0.003742817328793205,372.0,480.0,30.5,78.9,-66.0,100.0,189.2040799539273,45.41707160003955,18.737311454976194,39.08595028174462,0.0,1,0,Evans-Ti/Mn-1992-B7ht
0.076,0.35,1.01,0.008,0.005,0.0401,0.0041,0.0074,170.0,21.0,1.0,200.0,250.0,14.0,0.8311999919896201,3.7250225253403815,0.639431120336028,0.0005,0.39542719446439795,0.0005,0.0005,0.0005,0.0016284320182679071,-0.00025328700915146457,0.00601307324152865,443.0,522.0,31.1,77.0,-24.347329262634247,116.24091550721857,186.19365842134326,-23.42102077112799,29.392753053754433,101.22365442976066,0.0,1,0,Evans-Ti/Mn-1992-B41aw
0.076,0.35,1.01,0.008,0.005,0.0401,0.0041,0.0074,170.0,21.0,1.0,200.0,0.0,0.0,0.19420012417687554,4.234352961237045,-0.3404033099272479,0.0005,0.1422206357100423,0.0005,0.0005,0.0005,0.00960576960354967,-0.005264480405264916,0.010864753963560795,489.1536976649927,621.8423885594104,29.196440620642818,70.12027393991265,-60.0,100.0,209.3628407805612,16.0,34.0,49.0,0.0,1,0,Evans-Ti/Mn-1992-B41awch
0.076,0.35,1.01,0.008,0.005,0.0401,0.0041,0.0074,170.0,21.0,1.0,200.0,580.0,2.0,-0.8360986632538745,0.10947390225340892,1.256022600871846,0.0005,0.6855597786714631,0.0005,0.0005,0.0005,0.0061195642768061016,-0.001620898288053614,0.00011380947099374193,359.0,480.0,29.4,80.3,-80.0,100.0,211.9481975118828,68.85516268016501,27.021805633343163,10.181104795034791,0.0,1,0,Evans-Ti/Mn-1992-B41ht
0.075,0.31,1.03,0.008,0.007,0.0394,0.0092,0.0079,170.0,21.0,1.0,200.0,250.0,14.0,0.7527330140722595,6.417455185895417,0.6599067602280653,0.0005,-0.006304267900254762,0.0005,0.0005,0.0005,0.011588074088111109,0.0006290894225777013,0.006604879391134646,427.0,516.0,32.0,78.9,-41.14784236639057,65.01820790707708,205.00630033053105,54.422319313984964,21.312084397286,27.37757822353635,0.0,1,0,Evans-Ti/Mn-1992-B92aw
0.075,0.31,1.03,0.008,0.007,0.0394,0.0092,0.0079,170.0,21.0,1.0,200.0,0.0,0.0,0.07571767615468611,-0.23625677314732663,0.9632203051291983,0.0005,0.20930457077465525,0.0005,0.0005,0.0005,0.004451560716692053,-0.0002419881165585348,0.00668778302143439,542.8644576811416,601.0318991027989,25.101750905828943,73.20953381243365,-53.0,100.0,175.453250689291,14.0,51.0,31.0,0.0,1,0,Evans-Ti/Mn-1992-B92awch
0.075,0.31,1.03,0.008,0.007,0.0394,0.0092,0.0079,170.0,21.0,1.0,200.0,580.0,2.0,1.738477913020155,-0.799761084126182,0.7769482646059274,0.0005,-0.1278110111222394,0.0005,0.0005,0.0005,0.0094273520302257,0.010405575223339465,0.007632085164472909,375.0,470.0,32.4,79.8,-56.0,100.0,237.1547790788648,18.20941026159889,-62.75378913052273,149.89356713985373,0.0,1,0,Evans-Ti/Mn-1992-B92ht
0.075,0.35,1.05,0.008,0.007,0.0361,0.014,0.0082,170.0,21.0,1.0,200.0,250.0,14.0,0.9554979323942734,-0.7127542289908773,0.047546847568739614,0.0005,-0.30143253612975085,0.0005,0.0005,0.0005,0.006773064409215296,0.013395559582686399,0.013329557878002796,434.0,517.0,30.8,78.9,-58.64008275469368,112.05505734335603,157.5336993516179,-14.634409020466542,93.58313136148378,12.372128552946865,0.0,1,0,Evans-Ti/Mn-1992-B140aw
0.075,0.35,1.05,0.008,0.007,0.0361,0.014,0.0082,170.0,21.0,1.0,200.0,0.0,0.0,1.2131721746816377,-1.7582442636106501,0.36093217681671586,0.0005,-0.3874544581548908,0.0005,0.0005,0.0005,-0.0014135110818998889,-0.01304211221218017,0.006618316138734228,348.21613695108954,468.9394051471265,28.292332475511543,75.87776709190683,-45.0,100.0,288.5372234090613,10.0,30.0,59.0,0.0,1,0,Evans-Ti/Mn-1992-B140awch
0.075,0.35,1.05,0.008,0.007,0.0361,0.014,0.0082,170.0,21.0,1.0,200.0,580.0,2.0,0.5520627181349242,-0.20687090371075167,-0.17258719137514372,0.0005,-0.026050318521124008,0.0005,0.0005,0.0005,0.005811277455579031,0.004910356293237901,0.015008027949963268,398.0,488.0,32.2,80.7,-54.0,100.0,169.7561180946228,-16.313315385245353,-34.51094303431775,145.10545115430327,0.0,1,0,Evans-Ti/Mn-1992-B140ht
0.078,0.43,1.1,0.007,0.005,0.0329,0.019,0.0073,170.0,21.0,1.0,200.0,250.0,14.0,0.5530024080171935,-0.0981419474391022,0.9833308592441554,0.0005,-0.023006862942249365,0.0005,0.0005,0.0005,-0.011952481771029349,-0.02089518863060357,0.011864015400727405,456.0,545.0,29.0,78.9,2.941497327714366,121.05715790218872,150.77946889799986,27.22540616790574,57.97774415805207,3.687284241858924,0.0,1,0,Evans-Ti/Mn-1992-B190aw
0.078,0.43,1.1,0.007,0.005,0.0329,0.019,0.0073,170.0,21.0,1.0,200.0,0.0,0.0,0.8272889513726351,6.229085872793721,1.539941328856993,0.0005,0.19504499247902243,0.0005,0.0005,0.0005,-0.006639986722060294,-0.004285490137258124,-0.0002338464823668496,657.5148983920413,707.7697998181995,22.612418414149975,78.79458901012137,-50.0,100.0,283.88690532662355,15.0,49.0,35.0,0.0,1,0,Evans-Ti/Mn-1992-B190awch
0.078,0.43,1.1,0.007,0.005,0.0329,0.019,0.0073,170.0,21.0,1.0,200.0,580.0,2.0,0.30618143809184667,0.06763261463245152,-0.46936368352773955,0.0005,0.3215384869293407,0.0005,0.0005,0.0005,0.01156862144668676,0.010904003191692636,0.004191140749160541,399.0,492.0,32.2,80.7,-56.0,100.0,296.5905800611634,28.559140572441784,11.85788953909588,58.419174458386856,0.0,1,0,Evans-Ti/Mn-1992-B190ht
0.075,0.3,1.31,0.008,0.006,0.0441,0.0005,0.0081,170.0,21.0,1.0,200.0,250.0,14.0,-0.1880622963249476,-3.4139049723158825,0.25050950387018,0.0005,-0.3183299504851419,0.0005,0.0005,0.0005,0.008037697065198942,0.0005878689172648935,0.012730176427433798,420.0,523.0,26.4,77.0,-77.5442148829139,-15.290598585748057,273.3724507553716,30.47555274370559,59.22426588525689,-1.2120611895222186,0.0,1,0,Evans-Ti/Mn-1992-C5aw
0.075,0.3,1.31,0.008,0.006,0.0441,0.0005,0.0081,170.0,21.0,1.0,200.0,0.0,0.0,0.7454010767223257,6.1087915609220484,1.4551253370056003,0.0005,0.26502684046271724,0.0005,0.0005,0.0005,0.005706248650728421,-0.004864268110488816,0.00010283976262557767,327.76501529220354,417.9742823668783,41.749893203458406,84.29242477336548,-29.0,100.0,206.82689395149546,-17.380390822990574,37.019652462092,74.46340843738899,0.0,1,0,Evans-Ti/Mn-1992-C5aw
0.075,0.3,1.31,0.008,0.006,0.0441,0.0005,0.0081,170.0,21.0,1.0,200.0,580.0,2.0,0.28755890496615033,-1.2399358234455338,0.13600119363292767,0.0005,-0.18187007425796836,0.0005,0.0005,0.0005,0.006400396109909818,0.002151545712471805,0.0002669365855716621,359.0,480.0,29.6,78.6,-72.0,100.0,144.69856070566775,11.507312231821556,61.02050933826033,31.249443775654314,0.0,1,0,Evans-Ti/Mn-1992-C5ht
0.077,0.32,1.33,0.007,0.005,0.0422,0.0036,0.0083,170.0,21.0,1.0,200.0,250.0,14.0,-0.7272792225878784,2.1005684154136466,0.05009590914526896,0.0005,0.3490589918376877,0.0005,0.0005,0.0005,0.0003483842145637539,-0.004091236105703366,0.006924539403910985,463.0,541.0,27.1,75.9,29.6759499707139,229.72541350164087,221.13419103978634,-27.368218211175794,16.67854172087162,110.89272779339677,0.0,1,0,Evans-Ti/Mn-1992-C36aw
0.077,0.32,1.33,0.007,0.005,0.0422,0.0036,0.0083,170.0,21.0,1.0,200.0,0.0,0.0,1.6026385486682524,0.6424378119605056,1.3164607447673713,0.0005,0.38938275828886215,0.0005,0.0005,0.0005,0.0070148378715147435,-0.004544304565321679,0.01283612010421409,565.954419839365,625.1600202892475,28.80843987168904,71.60273807961094,-68.0,100.0,197.74220469911936,-4.332498256725897,98.34236671268815,1.5467622008840791,0.0,1,0,Evans-Ti/Mn-1992-C36aw
0.077,0.32,1.33,0.007,0.005,0.0422,0.0036,0.0083,170.0,21.0,1.0,200.0,580.0,2.0,0.2399145361042475,0.6321739330501577,-0.08127988630928873,0.0005,-0.07613258958739023,0.0005,0.0005,0.0005,0.01696330490665858,0.024586984051002285,0.012319346371359003,372.0,497.0,31.4,76.4,-81.0,100.0,204.6415882628214,53.35523298091926,-105.72601276059197,167.7399684902359,0.0,1,0,Evans-Ti/Mn-1992-C36ht
0.073,0.3,1.32,0.008,0.007,0.0401,0.0075,0.0077,170.0,21.0,1.0,200.0,250.0,14.0,0.9748783138050797,1.6420028862832463,-0.06693743478085934,0.0005,0.4037408373093888,0.0005,0.0005,0.0005,0.0019011748177984239,-0.006883840106667014,0.008103223572172186,450.0,522.0,29.4,78.9,-79.59923309420336,-30.792422633947425,197.63529814782856,50.94081959965524,28.356018618149864,7.261210816955188,0.0,1,0,Evans-Ti/Mn-1992-C75aw
0.073,0.3,1.32,0.008,0.007,0.0401,0.0075,0.0077,170.0,21.0,1.0,200.0,0.0,0.0,1.1530309653433592,-1.0136047482181931,0.1072180417510696,0.0005,0.5002429431849567,0.0005,0.0005,0.0005,0.009597400240943528,0.011852728707671064,0.014480929389112015,486.0176676155341,569.7040336883512,24.552711968976666,72.58680381945598,-52.0,100.0,245.34202988706753,-21.613751342563376,45.354618132795906,86.8836802859664,0.0,1,0,Evans-Ti/Mn-1992-C75aw
0.073,0.3,1.32,0.008,0.007,0.0401,0.0075,0.0077,170.0,21.0,1.0,200.0,580.0,2.0,0.22446943151678206,5.247634468843477,0.29019592760785934,0.0005,0.4263894217161415,0.0005,0.0005,0.0005,0.005697041037921072,0.003202934989687822,0.007810008421875657,419.0,507.0,33.4,80.7,-61.0,100.0,282.239111585165,-10.901790254080565,7.575369349404625,114.94700775358854,0.0,1,0,Evans-Ti/Mn-1992-C75ht
0.079,0.33,1.35,0.008,0.007,0.0375,0.014,0.0078,170.0,21.0,1.0,200.0,250.0,14.0,-0.05601426123397163,0.3565685145209444,1.4177050792173713,0.0005,0.24251896980786486,0.0005,0.0005,0.0005,6.515958378256088e-05,-0.011600197618273687,0.004307602462195628,464.0,544.0,29.4,78.9,-78.54736458109858,120.65189126537294,229.6493300096645,68.46796887914829,19.035971924596915,20.53928717678154,0.0,1,0,Evans-Ti/Mn-1992-C140aw
0.079,0.33,1.35,0.008,0.007,0.0375,0.014,0.0078,170.0,21.0,1.0,200.0,0.0,0.0,2.1985470311180975,-1.5664885642568724,-0.23938622926944808,0.0005,-0.3651016738879997,0.0005,0.0005,0.0005,0.006097604724198697,0.0034661963720343815,0.008688547026636285,430.9204786239695,518.6975846808721,30.53149004518628,77.2642159009582,-43.0,100.0,191.3940062849439,22.42804494241664,44.00133132911692,40.61067787690943,0.0,1,0,Evans-Ti/Mn-1992-C140aw
0.079,0.33,1.35,0.008,0.007,0.0375,0.014,0.0078,170.0,21.0,1.0,200.0,580.0,2.0,0.6065143920354468,2.476974478611415,0.872519429144406,0.0005,0.7024138869278922,0.0005,0.0005,0.0005,0.004403860899320202,8.685448429711102e-05,-0.0012734335740445671,413.0,508.0,27.0,79.8,-60.0,100.0,213.77600508376005,51.13396739014517,-3.238867186305355,39.4972860267262,0.0,1,0,Evans-Ti/Mn-1992-C140ht
